"cps_bin","cps_center","n_cells","GFAP","SERPINA3","VIM","FBLN5","AQP4","MERTK","MFGE8","SOX9","FKBP5","C3","STAT1","STAT3","SOCS3","NFKB1","IL1B","IL6","TNF","CCL2","CXCL12","CXCL16","ICAM1","VCAM1","VWF","SELE","OCLN","PECAM1","APOE","CLU","TREM2","CR1","CD33","FTH1","FTL","HMOX1","NFE2L2","TFRC","NEFL","BDNF","GDNF","NGF","APP","CASP3","BCL2","TP53"
"CPS0.15",0.170086796640635,1511,-0.274673655178881,0.00666735366184749,0.0914370440532134,0.0126616888753284,0.0179011657045937,-0.401102202233376,-0.1683967301598,-0.225217878227369,-0.47876696079613,0.111440623458251,0.0230007082539612,-0.158860992803886,0.0543769030866286,0.0148967802899454,0.0020869484113497,0.053448793093589,-0.00664458672806525,0.0472821860344803,-0.0194668935808412,-0.00463415746630565,0.0591067946060882,0.0178541465638921,0.0536757668496979,0.0219630533972148,-0.0245276892079148,0.0183889265654834,0.218361157257398,-0.165464438692111,-0.031446805224997,0.0371270557692395,0.00704306608908585,0.268121514685487,0.164596137339193,0.573237995000775,-0.105876990657266,0.323996280406306,0.111143204534707,0.205685919178136,0.00361938314521238,0.0160392141785977,0.0690384674644603,0.0297015449953915,-0.299533473657955,-0.111084939677954
"CPS0.25",0.243572577713401,5492,0.201453390304886,0.210764729913288,0.00372274938281618,0.01668453282767,0.142523149001335,-0.15984952264293,-0.211258001880705,0.008055733940056,-0.011070249673481,0.120150747945696,0.0527754857818786,0.0120439394401127,0.125063542284966,-0.0368007430849726,0.0139517431306486,-0.00492248472047949,0.00808486782488229,-0.0710192832442887,-0.027185128450015,-0.0260217568242243,-0.0157548935321636,0.036939502607865,0.0300427134510381,0.029256958225694,0.0807800160769032,-0.00973735843029355,0.0650332952127642,-0.0719255613392633,-0.00843510454137915,0.016298180775728,-0.0151560278437554,0.307226773456783,0.186927024127519,-0.0310308854617897,-0.0130638129412282,0.126858859081162,0.0093390202102833,0.0330293729384073,-0.00654258459710138,-0.0482562711930456,-0.044811114129722,0.00657296802558672,0.0510229419291955,0.0436953897226614
"CPS0.35",0.330203677668463,8907,-0.186554289448172,-0.202258727051698,0.00228579992486166,-0.0116033408901274,0.0651212506530141,0.0100715453675476,0.0368990609613706,-0.0408878085658746,-0.240798997715478,-0.0338972759041787,-0.0541334539801417,-0.203372000836865,-0.132415527943803,-0.0822949091894542,-0.0133336063901305,0.0144807740189324,0.0181980258568363,-0.106683976181089,-0.0197377993629764,-0.000958399845972164,-0.105411996770753,-0.00719919869997168,0.0142875758827778,0.0106707728543921,-0.0261281892018221,-0.0239373310555235,0.103958683155748,0.0601809009874249,-0.00684203509349788,-0.0157143410375805,0.0075561180545124,0.391733698842459,0.174709034458626,-0.0512610573893829,-0.0342485922064836,-0.0623639660120935,0.081673381932807,0.0643549191656727,-0.000429000697254626,0.000398221224106895,0.0574822395550346,0.0231021115835378,-0.025925375523562,-0.163738502548735
"CPS0.45",0.445894447390569,2248,0.0655356109547163,-0.284132569715624,-0.031814469543117,-0.0095893898233821,0.206574555558882,-0.167085323004261,0.0462685018033716,0.0221090944852204,-0.0430097643475566,0.0375939266093799,-0.00609177877874633,-0.105074867105909,-0.171146266117024,0.104063665710673,-0.0220996546694616,-0.0111433801195276,-0.00664458672806525,-0.140942272645075,-0.0119254816129098,-0.0179243555035099,-0.122469231219953,0.0992106706159634,0.0455723816923365,0.0196594052728532,0.060979577596555,-0.00712051008543763,0.407150063174644,0.140463112584472,-0.000243629904444614,-0.0101539187147628,-0.0412160121872499,0.262080177910138,0.137882511392499,-0.0586815468950097,0.0481488472030725,0.297161405879909,-0.0678329836230187,0.0597216992152588,-0.016657449892034,-0.0248532372873904,0.0837869769157178,0.166859004223578,0.0688064978925779,-0.0721631213333198
"CPS0.55",0.539863513777243,6653,0.406913573755481,0.267454734595823,-0.146123126309856,0.0589009481200617,0.00718525905198406,-0.232232886463863,0.197557786286997,-0.0746522417270548,-0.192310750597021,-0.0312870024553172,0.138017285626037,0.113134480025362,0.352017761972277,-0.0513809177334878,0.0186681715415803,-0.00309578521981983,-0.00664458672806525,0.0284542060664285,0.00657712101686554,-0.00190706536775418,0.154635152206113,-0.0346106819545127,9.01904114844774e-05,0.0034849558659233,-0.0445634410389146,-0.0112031421790191,-0.0667770639957439,-0.0559667399862271,-0.00798996684616083,-0.025134753521578,-0.0109667725654728,0.0857367188634465,-0.100246934864113,-0.0489337647914444,-0.0786584615114026,0.128851026653425,0.0117223607245233,-0.00937218813758459,0.0218135532928681,-0.0218564283618686,-0.0595616479075923,-0.0414102952114537,0.0297120416933318,0.184485533499227
"CPS0.65",0.654355222262311,6275,-0.406272014517861,-0.217009119950789,0.152482331415588,-0.000839495285753081,0.03220727685133,0.117809827940754,0.181649097544742,0.0297623700426201,0.0998980574299672,-0.0505437911113064,-0.0489454448162925,-0.222417473421352,-0.0759812655386038,-0.0197747788383776,0.0133578988064939,-0.0111433801195276,-0.00664458672806525,-0.0964945275525141,0.00401235906451476,0.0276308966259159,-0.110811042511179,-0.0106580655353723,0.0285667868803577,0.00999752179723098,0.121100760906647,-0.00971654893290963,0.422716562723624,0.0272826883398109,0.00449175236885176,0.00130619609264117,0.00130586555905718,0.345956822410403,0.226037225827425,-0.0448196866023275,-0.0953741138362295,0.0149604472434465,0.0141930036778769,0.066273818822781,0.0050453946397449,-0.0137426049457518,-0.107231300268644,0.0348325926346618,-0.0851207145151585,-0.112800900543418
"CPS0.75",0.750524142363018,14407,-0.0196752201750337,0.0195762434566615,0.00613785332850091,-0.011945222774572,-0.000738750190780789,0.0930048279532856,-0.0846530304188938,0.0221999236067532,0.127216055561349,-0.0176854230016748,0.0439906277156436,0.108398940761985,-0.0275211263193151,0.0469208268523278,-0.00289557249001638,-0.00813173177132608,0.00017559725399296,0.0280518702013618,0.0184189397760289,0.00057386735879531,0.0174628564083235,0.00392748452312359,-0.0322081378181515,-0.0121772035482861,-0.0131189321812394,0.000704438879214066,-0.115043028238029,-0.0816562532364121,-0.000383199538791938,0.00697982340993657,0.0118132181888743,-0.0672276543582951,-0.0757179651755518,0.0407014249838804,0.115174951898785,-0.0250777202148119,0.0119437645719953,-0.0403225449391649,-0.00589706039699091,0.0125897914174754,0.0416725853039954,0.0132945331199213,0.016512435592158,0.0987035679902056
"CPS0.85",0.854027066350138,17019,-0.069316095195191,-0.033206017540955,-0.0121075760648824,-0.00705722314310098,-0.0695636505764591,0.1211195349807,0.00486584449256998,0.0285199206551461,0.0375639905820595,-0.0391032721452145,-0.0424711812036608,0.0262453695251206,-0.0730938866764409,0.0376896748841514,-0.00132903591807255,0.00615186669228747,-0.00385090394462249,0.0808913327988534,0.00720096774441057,0.00558455603470397,-0.00671983923404483,-0.00655398073850983,-0.00935782095823547,-0.0077015819887435,-0.0244388499880554,0.0141591313315816,-0.109475566914082,0.0376238864488302,0.0157053073875417,0.00243607709504665,0.000787532060847334,-0.273523497978718,-0.0752552564642321,-0.00169441617149883,0.00986030918669086,-0.0740572104475066,-0.0413775531437931,-0.0346811618041468,-0.00307237218402367,0.0241377092080013,-0.0317250400478207,-0.0155678616224824,-0.00514005576602313,-0.0232896315389022
"CPS0.95",0.918885967399837,4907,0.433722698635122,0.231935680044417,0.00519949221082674,-0.0163549684711297,-0.185359205973781,-0.168250589237667,-0.0683535275873877,0.0234840539752335,0.245807449976622,0.170117056058826,-0.0714873283945451,0.174474999803122,0.116250139375483,-0.0352228784971903,-0.0112122848242855,-0.0111433801195276,-0.00664458672806525,0.045044093288769,-0.0153906279621811,-0.0133000443485943,0.150959892282098,-0.00746862269463665,-0.00659833838655031,-0.0229292786617438,-0.0345299116961689,0.0283862566228523,-0.247815150193657,0.108108448390981,-0.0166017860038784,0.00696806145406085,-0.00425561996188585,-0.670142565076466,-0.310006936198978,-0.0118179992328812,-0.0564113775156707,-0.128033123283665,-0.0874511412168811,-0.0778483457613051,0.00656047955168136,-0.0137403350905153,0.0917321490630846,-0.108315478031407,0.0885795014979602,0.000673147365129107
