"cps_bin","cps_center","n_cells","FKBP5","GFAP","BCL2","MERTK","SOX9","SERPINA3","TP53","STAT3","OCLN","AQP4","NFE2L2","SOCS3","FTH1","FTL","TREM2","VCAM1","C3","IL1B","STAT1","CLU","TNF","SELE","FBLN5","CXCL12","GDNF","CR1","CD33","CXCL16","VWF","PECAM1","CASP3","IL6","MFGE8","NGF","NFKB1","ICAM1","NEFL","VIM","CCL2","APP","BDNF","APOE","TFRC","HMOX1"
"[0.1,0.2)",0.170086796640635,1511,-0.429827611250156,-0.186584946501321,-0.30420178941069,-0.38910027602895,-0.201161332174924,0.0333143804846162,-0.108389080742465,-0.11403853050745,-0.0263390729322379,0.0691340332783328,-0.0962095302130801,0.0669541883323567,0.221441771154262,0.137962865576177,-0.0300340743585489,0.016646249774051,0.110860464446693,0.000620400119855607,0.0341606847709563,-0.0883755248527943,-0.00599253336586892,0.0194817686855095,0.0104609311783667,-0.0159768787567052,0.00703500034454537,0.03634186577675,0.00728217832626091,-0.00401942331174719,0.0514478693068752,0.0207043830507683,0.0283852325980772,0.0537656276790499,-0.163199897367176,0.0235292300021972,0.0308254135767469,0.0861743963112332,0.106991274790442,0.0927065998644201,0.0666650462581916,0.0944952716948662,0.201311506598351,0.196102209652165,0.396097822115675,0.664849853128924
"[0.2,0.3)",0.243572577713401,5492,0.0100137113277629,0.217667099211967,0.0695472238406291,-0.175100659793764,0.00168795820391356,0.201378420507047,0.0361129452576262,0.0187483870639972,0.0702356439607359,0.159837004403881,-0.0273995071875674,0.126946655881147,0.275227211010265,0.183630543769288,-0.00823705983153607,0.0363746606621355,0.126731672331653,0.0157926394107633,0.0466864751241051,-0.0762164936737204,0.00553563747275576,0.0298673388585401,0.0164274406000393,-0.0295106274917367,-0.00696524985063147,0.0173167032363346,-0.0144494797315347,-0.0279663948370003,0.0248134592195086,-0.00806175165859983,-0.00650824666065559,-0.00553085558521641,-0.223175133099342,-0.0450059982685762,-0.0470908778976029,-0.0141290677344142,0.00388455199914961,-0.0122018552339235,-0.0640743206573238,-0.0488821400149041,0.0282397778803762,-0.00278884841015226,0.10723086007363,-0.0355519642516304
"[0.3,0.4)",0.330203677668463,8907,-0.207905094869104,-0.142818332805399,-0.0189209359020859,0.00966999617067753,-0.0301177819539919,-0.18828458047447,-0.154532018844116,-0.181351413150107,-0.0257816309433799,0.0767729431912389,-0.0303805967450685,-0.122425095477956,0.385254015188333,0.162936205234863,-0.00661472515578805,-0.00587023777456961,-0.0195434592699435,-0.0129126513756615,-0.0452756587227801,0.0658830729535514,0.0211408886719691,0.0122371173295519,-0.00958634120854863,-0.0188584121704038,0.000601920414438169,-0.0132066225145346,0.0107783175870992,0.000378794438378021,0.0150443069323755,-0.0215473834130301,0.0206295501008981,0.0139512998224863,0.0376692516090604,0.00363136528335006,-0.0767352347184269,-0.0942257334232276,0.0783161557169593,0.00399980624629336,-0.0968077157507391,0.0764010128423919,0.0629858752681458,0.0498844516394066,-0.0620803117512777,-0.0477095100496791
"[0.4,0.5)",0.445894447390569,2248,-0.026542058561263,0.0763501088081099,0.0672423012801329,-0.182295240063911,0.0145213493301707,-0.264803002535594,-0.0852106387127034,-0.120693054401119,0.0399307111304374,0.211143639532212,0.0213390259543567,-0.161806379200989,0.173958367082402,0.0988292998719455,-0.00190578127681329,0.0991755397402441,0.0308076034833754,-0.0210034523523289,-0.0154586321488641,0.14320719030528,-0.00599253336586892,0.0147766177039651,-0.0128733300305521,-0.0172970043898187,-0.0166662664189615,-0.0122333688774444,-0.0396947995744561,-0.0204326960399541,0.0339257012451323,-0.0120692777526765,0.146346826001609,-0.0104551270914716,0.0239449772178031,-0.0244621254918405,0.0868736358219918,-0.116138275817847,-0.0761852744025049,-0.0519469365565522,-0.12954863473173,0.0723953568576617,0.0497887607179564,0.356888288967116,0.321129292419456,-0.059957676415779
"[0.5,0.6)",0.539863513777243,6653,-0.156955077142398,0.451634093150697,0.0612917845846016,-0.245792522680205,-0.0570012611280611,0.301777643655335,0.206981254299219,0.160353594728953,-0.0412887809966906,0.0208123791655748,-0.0525925556778833,0.364775888994406,0.0327837359598102,-0.104854936404226,-0.00709788364251606,-0.0313397936234387,-0.0149231557145638,0.0160515928136959,0.160888379877589,-0.0563332807039137,-0.00599253336586892,0.00509953077573856,0.0650038841780849,0.00885925573107605,0.0247030935365384,-0.0220585121979825,-0.00795150723617898,0.000943479505906515,0.00337885488882504,-0.0089389251506405,-0.0358822532621145,-0.00363630217688291,0.207823182246525,-0.0176018007060772,-0.0349334050561785,0.164244265733665,0.0150684217665504,-0.138522508811513,0.0300390056148546,-0.0382987252880249,-0.0084830624781528,-0.115458113605609,0.130194239634182,-0.0451451379149708
"[0.6,0.7)",0.654355222262311,6275,0.153748901363247,-0.355231611016812,-0.0829350963011554,0.135661802831998,0.0322216291585188,-0.17231630558661,-0.112967570236335,-0.210402893508084,0.112142177543173,0.0407871651925482,-0.10044706549615,-0.0568863697679679,0.318760670348634,0.238519419182932,0.00412191334124135,-0.00880352912816188,-0.0313828271894999,0.0141700695812593,-0.0415292208083946,0.0579556674296802,-0.00599253336586892,0.0104935986341731,-0.00140364342543279,0.00236462095725363,0.00488035039107185,0.00114669756189933,0.00367906138841143,0.0241290115804994,0.0262263809264919,-0.00851021637723187,0.0263327233926807,-0.0104551270914716,0.166413751568498,-0.0119348629482819,-0.0218550364101661,-0.0981401317608627,0.00988622500022846,0.155245688002433,-0.0790077188657984,-0.104849820163821,0.0661289354212111,0.397104005315972,0.00319053333298111,-0.0429995017618974
"[0.7,0.8)",0.750524142363018,14407,0.15734281348896,-0.0120430835133475,0.0179294753019078,0.0904748490183656,0.0120257185755429,0.0269187456943991,0.0883921803192727,0.117371311239853,-0.0223417233437631,-0.0104109482464452,0.107792563373974,-0.0276941773090851,-0.111267377455142,-0.0988777302969947,-0.000974839878371216,0.00521844583288341,-0.0101150221223829,-0.00302257992051653,0.041623838995217,-0.0977676537516577,-0.000438943329915091,-0.0123806814922776,-0.0108302366804271,0.0127322425309209,-0.00649320332708242,0.00630212714187561,0.0101282441547147,-0.0017468491732283,-0.0318317496180934,0.00120493622535719,-0.00413649710749338,-0.00799313326082656,-0.102968531534857,0.0108464206037525,0.0402891047801504,0.0145128810715971,0.00667795838809608,-0.0160540985707321,0.019363845416388,0.0450206644867932,-0.0415633391560312,-0.177186532737667,-0.0487530649211803,0.0332674839224573
"[0.8,0.9)",0.854027066350138,17019,0.0838584916197459,-0.0330327547661557,0.0180184892864564,0.15822087712549,0.0456909249547517,-0.0216719114606814,-0.0139929326765958,0.069608640616742,-0.0250583319165206,-0.0514628282555478,0.0226498223582535,-0.0630057222638962,-0.289058168587341,-0.0859392902840957,0.0182289832880555,-0.00563219710462958,-0.0263239406543002,-0.00105660412585926,-0.0347286772956921,0.0483430194559886,-0.00396358968960235,-0.00689320129463847,-0.00109977172561183,0.00744249089953993,-0.00225120062454183,0.00462126124400082,0.00220592565675691,0.00444131827363306,-0.00616507810458368,0.0148367628377706,-0.0164001546693633,0.00773910883183406,0.00309208723564889,0.0261956555949443,0.049241727398037,0.00639281809609284,-0.0391143308169157,-0.015407979657483,0.0981478476020531,-0.015110635283545,-0.0322357671248455,-0.152802069631483,-0.0753196583087951,0.00244661539521687
"[0.9,1]",0.918885967399837,4907,0.302911470544924,0.492139467827224,0.141892771749571,-0.163929505078728,0.0612909918312769,0.259386046024714,0.0249436995510778,0.238488481242254,-0.0321019471347458,-0.153857661069209,-0.0303228407219549,0.129109808566209,-0.652469424566804,-0.320418910034316,-0.0148575344015931,-0.00583332572227226,0.184924630969649,-0.0100648877607548,-0.0556664426148393,0.151511519522914,-0.00599253336586892,-0.0203764351783843,-0.0116122807121673,-0.0109205291106962,0.00845910554148443,0.0101718850354392,-0.000727243948654611,-0.00943185291989254,-0.00480233462590752,0.0311929942471688,-0.101295378527336,-0.0104551270914716,-0.0483831973033858,-0.00887585337828281,-0.0151866145490682,0.164857469594128,-0.0801495139518336,0.0126316962338083,0.0483608559431392,0.123518521321835,-0.0727602382027376,-0.269450299105334,-0.104082699581957,-0.0115378908943799
